,age,chulNo,diffUnit,hrNo,ord,rating,rcDist,rcTime,sex,wgBudam,wgHr,winOdds,plcOdds,rcIdx,hrRcCnt,ord1Rate,ord2Rate,ord3Rate,trackState,deltaWgHr,sexNeutral,sexMale,sexFemale,chulNo_1,chulNo_2,chulNo_3,chulNo_4,chulNo_5,chulNo_6,chulNo_7,chulNo_8,chulNo_9,chulNo_10,chulNo_11,chulNo_12,chulNo_13
1160,9,11,1.25,38052,7,75,1700,112.6,거,57.0,463,33.8,6.0,202304090,12,0.0,0.08,0.0,13,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1161,4,9,0.5,43659,8,76,1700,112.7,수,57.0,509,10.6,3.3,202304090,9,0.0,0.22,0.0,13,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1162,5,8,0.5,45051,9,67,1700,112.8,수,54.0,473,25.4,5.8,202304090,10,0.0,0.3,0.0,13,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1163,7,7,7.0,41662,10,66,1700,113.9,거,51.0,491,54.4,10.4,202304090,7,0.0,0.0,0.0,13,-10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1164,7,2,37.0,41593,11,78,1700,120.5,거,58.0,498,55.2,16.1,202304090,6,0.0,0.0,0.0,13,-4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1165,3,1,0.0,45247,1,0,1200,75.1,수,56.0,519,1.7,1.1,202304021,4,0.25,0.25,0.0,3,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1166,3,3,2.5,45650,2,0,1200,75.6,거,56.0,512,3.6,1.4,202304021,5,0.0,0.2,0.2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1167,3,8,8.0,45624,3,0,1200,77.0,수,56.0,464,11.5,2.0,202304021,4,0.0,0.0,0.25,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1168,3,4,0.25,45958,4,0,1200,77.0,수,56.0,457,32.4,8.6,202304021,3,0.0,0.0,0.0,3,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1169,3,7,3.0,45985,5,0,1200,77.5,거,56.0,466,8.2,1.6,202304021,1,0.0,0.0,0.0,3,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1170,3,5,0.5,46407,6,0,1200,77.7,암,54.0,454,23.8,3.9,202304021,1,0.0,0.0,0.0,3,-9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1171,3,6,3.0,45889,7,0,1200,78.2,암,54.0,470,10.2,2.0,202304021,4,0.0,0.0,0.0,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1172,3,2,10.0,45827,8,0,1200,79.9,수,54.0,440,45.7,11.9,202304021,5,0.0,0.0,0.0,3,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1173,4,7,0.0,43682,1,0,1200,76.5,암,54.0,477,3.3,1.1,202304022,11,0.09,0.0,0.18,3,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1174,3,5,0.5,46600,2,0,1200,76.6,암,54.0,437,7.6,1.9,202304022,5,0.0,0.2,0.0,3,-5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1175,4,6,2.0,43843,3,0,1200,76.9,암,54.0,487,10.3,2.5,202304022,8,0.0,0.0,0.12,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1176,3,3,0.125,45786,4,0,1200,76.9,암,50.0,452,6.7,2.0,202304022,7,0.0,0.0,0.0,3,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1177,4,1,0.25,44251,5,0,1200,77.0,암,54.0,521,2.8,1.6,202304022,2,0.0,0.0,0.0,3,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1178,3,4,1.0,50020,6,0,1200,77.1,암,54.0,453,37.4,5.9,202304022,8,0.0,0.0,0.0,3,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1179,3,2,2.0,45364,7,0,1200,77.5,암,53.0,481,18.1,4.9,202304022,5,0.0,0.0,0.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1180,4,8,5.0,44008,8,0,1200,78.4,거,56.0,459,7.6,2.5,202304022,8,0.0,0.0,0.0,3,-11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1181,3,6,0.0,45234,1,27,1200,74.6,암,52.0,496,8.6,2.0,202304023,10,0.1,0.2,0.1,3,-3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1182,4,5,0.5,44679,2,32,1200,74.7,수,55.5,473,1.9,1.1,202304023,5,0.2,0.2,0.4,3,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1183,4,3,0.25,44273,3,29,1200,74.7,수,54.0,469,8.6,2.5,202304023,6,0.17,0.0,0.17,3,-2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1184,4,8,1.5,44489,4,25,1200,75.0,암,52.0,460,38.0,4.3,202304023,11,0.18,0.0,0.09,3,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1185,3,10,3.0,45829,5,28,1200,75.5,수,52.5,500,9.0,2.3,202304023,10,0.0,0.2,0.1,3,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1186,3,9,0.5,45994,6,30,1200,75.5,암,52.5,434,32.0,5.5,202304023,8,0.12,0.0,0.12,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1187,4,7,0.5,43480,7,26,1200,75.6,암,51.0,497,35.3,8.3,202304023,7,0.0,0.0,0.29,3,-4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1188,4,4,0.25,44267,8,27,1200,75.7,수,53.0,485,19.1,5.4,202304023,10,0.1,0.0,0.1,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1189,4,1,0.75,44392,9,29,1200,75.8,암,52.0,472,6.3,2.0,202304023,16,0.0,0.06,0.06,3,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1190,3,2,9.0,45358,10,29,1200,77.4,거,54.0,462,12.0,3.3,202304023,4,0.25,0.0,0.0,3,-3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1191,3,7,0.0,45733,1,31,1300,80.4,수,55.0,471,3.9,1.4,202304024,7,0.29,0.14,0.0,3,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1192,3,5,2.0,45382,2,32,1300,80.8,수,55.5,534,1.7,1.1,202304024,3,0.33,0.33,0.33,3,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1193,6,3,2.5,41268,3,34,1300,81.2,암,54.5,476,8.5,1.6,202304024,12,0.0,0.08,0.33,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1194,5,10,5.0,42487,4,35,1300,82.1,수,57.0,482,34.2,6.1,202304024,8,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1195,4,8,1.5,43872,5,29,1300,82.4,거,54.0,487,13.9,2.0,202304024,9,0.11,0.0,0.0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1196,3,1,0.5,45804,6,29,1300,82.5,수,54.0,498,10.0,2.4,202304024,8,0.0,0.25,0.12,3,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1197,5,9,2.0,43097,7,32,1300,82.8,수,55.5,518,52.5,9.4,202304024,11,0.0,0.18,0.0,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1198,4,2,2.0,45101,8,21,1300,83.2,암,52.0,455,102.0,28.6,202304024,15,0.0,0.07,0.2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1199,3,11,2.0,46273,9,27,1300,83.5,암,51.0,470,34.7,5.9,202304024,9,0.0,0.11,0.22,3,11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1200,5,4,3.0,43181,10,22,1300,84.1,수,52.0,448,64.0,9.4,202304024,11,0.0,0.0,0.09,3,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1202,3,10,0.0,45302,1,32,1400,88.1,수,55.5,504,3.8,1.3,202304025,12,0.08,0.25,0.25,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1203,4,5,4.0,44648,2,35,1400,88.9,암,55.0,458,5.1,2.1,202304025,9,0.11,0.22,0.22,3,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1204,5,2,3.0,43407,3,21,1400,89.4,수,52.0,456,16.9,5.1,202304025,11,0.0,0.0,0.09,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1205,4,11,1.0,43739,4,31,1400,89.6,수,55.0,510,5.5,1.8,202304025,9,0.0,0.22,0.11,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1206,4,8,0.25,44728,5,28,1400,89.6,암,52.0,458,35.6,5.9,202304025,13,0.08,0.0,0.15,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1207,4,4,0.5,43776,6,31,1400,89.7,수,51.0,527,7.2,2.3,202304025,11,0.0,0.18,0.18,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1208,5,9,1.5,42658,7,25,1400,89.9,암,52.0,498,37.5,9.7,202304025,10,0.0,0.1,0.1,3,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1209,7,6,0.75,39463,8,21,1400,90.1,거,52.0,458,25.1,4.7,202304025,9,0.0,0.0,0.33,3,-3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1210,5,3,1.25,42702,9,31,1400,90.3,거,55.0,511,4.5,1.7,202304025,10,0.0,0.2,0.2,3,-2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1211,6,1,3.0,40261,10,21,1400,90.8,암,52.0,432,92.9,23.2,202304025,12,0.0,0.0,0.0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1212,4,7,7.0,45086,11,29,1400,92.1,거,54.0,500,12.2,4.7,202304025,7,0.14,0.14,0.0,3,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1213,5,8,0.0,44920,1,52,1600,102.6,수,52.0,491,43.8,9.8,202304026,6,0.17,0.17,0.0,3,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1214,4,9,0.25,44526,2,63,1600,102.6,수,57.0,519,3.9,1.4,202304026,11,0.18,0.27,0.18,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1215,5,3,0.125,43010,3,52,1600,102.6,거,52.0,452,6.3,1.8,202304026,8,0.12,0.25,0.38,3,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1216,5,6,1.0,43123,4,61,1600,102.8,거,52.0,481,2.4,1.4,202304026,8,0.38,0.38,0.0,3,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1217,7,2,0.5,41796,5,55,1600,102.9,수,53.0,487,13.0,3.1,202304026,5,0.0,0.0,0.0,3,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1218,7,5,1.5,39577,6,60,1600,103.2,암,53.5,461,15.3,2.6,202304026,8,0.0,0.0,0.12,3,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1219,5,1,1.0,45147,7,63,1600,103.3,수,57.0,471,20.9,3.4,202304026,10,0.1,0.3,0.1,3,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1220,5,7,0.125,45454,8,62,1600,103.4,거,56.5,531,6.3,2.2,202304026,6,0.33,0.17,0.0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1221,5,4,0.125,45126,9,57,1600,103.4,거,54.0,484,22.7,5.2,202304026,8,0.0,0.0,0.25,3,-4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1222,3,2,0.0,45559,1,36,1400,87.7,수,51.0,498,3.2,1.5,202304027,9,0.22,0.22,0.22,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1223,5,6,3.0,42748,2,44,1400,88.3,수,55.0,479,4.1,1.4,202304027,8,0.12,0.25,0.12,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1224,7,10,1.0,41754,3,45,1400,88.5,수,55.5,473,11.1,3.3,202304027,10,0.0,0.2,0.3,3,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1225,6,5,1.25,43466,4,48,1400,88.7,거,55.0,484,14.2,2.9,202304027,8,0.12,0.0,0.0,3,-5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1226,6,9,1.0,43515,5,46,1400,88.9,거,56.0,476,9.3,2.9,202304027,9,0.11,0.11,0.11,3,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1227,5,4,1.5,45654,6,38,1400,89.2,암,52.0,471,25.9,4.4,202304027,10,0.0,0.0,0.0,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1228,5,7,0.25,43100,7,36,1400,89.2,거,52.0,481,29.0,4.7,202304027,11,0.18,0.0,0.18,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1229,4,8,1.0,50223,8,36,1400,89.4,거,52.0,475,49.0,10.0,202304027,6,0.0,0.17,0.0,3,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1230,5,3,1.25,45122,9,50,1400,89.6,거,57.0,558,7.5,2.6,202304027,10,0.0,0.0,0.0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1231,4,1,6.0,44357,10,36,1400,90.6,거,52.0,468,5.0,2.2,202304027,8,0.12,0.25,0.0,3,-10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1232,5,8,0.0,41986,1,40,1200,73.8,거,53.0,460,7.2,2.0,202304028,7,0.14,0.0,0.29,3,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1233,4,9,2.5,44100,2,50,1200,74.2,수,58.0,518,10.0,2.7,202304028,10,0.0,0.3,0.2,3,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1234,7,1,3.0,39554,3,45,1200,74.7,수,55.5,488,13.5,3.2,202304028,10,0.0,0.1,0.1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1235,5,6,1.0,43008,4,43,1200,74.9,수,54.5,465,21.6,4.6,202304028,9,0.11,0.0,0.0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1236,4,4,1.5,43991,5,48,1200,75.1,암,54.0,458,2.9,1.5,202304028,9,0.22,0.22,0.11,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1237,6,2,0.0625,41258,6,45,1200,75.1,수,55.5,471,6.2,2.2,202304028,13,0.08,0.0,0.15,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1238,4,10,0.75,44802,7,43,1200,75.3,암,52.5,467,8.9,2.8,202304028,8,0.12,0.25,0.38,3,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1239,4,5,1.5,43977,8,37,1200,75.6,암,52.0,489,6.7,3.1,202304028,7,0.14,0.0,0.14,3,16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1240,5,7,0.5,43137,9,48,1200,75.6,수,57.0,488,17.0,3.6,202304028,4,0.25,0.0,0.0,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1241,4,3,5.0,45100,10,36,1200,76.4,수,52.0,461,18.3,5.3,202304028,6,0.0,0.0,0.17,3,-4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1242,4,11,9.0,43901,11,38,1200,78.1,암,52.0,409,65.8,13.2,202304028,7,0.14,0.0,0.0,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1243,4,3,0.0,44133,1,42,1400,87.5,거,54.0,520,2.3,1.2,202304029,5,0.4,0.4,0.0,3,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1244,4,9,0.75,44303,2,36,1400,87.6,수,52.0,481,7.3,2.2,202304029,10,0.0,0.2,0.3,3,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1245,6,10,4.0,41395,3,41,1400,88.4,수,53.5,470,9.5,2.3,202304029,8,0.0,0.12,0.38,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1246,6,11,1.25,41261,4,43,1400,88.6,거,54.5,470,14.1,3.5,202304029,11,0.09,0.0,0.09,3,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1247,6,6,0.25,40998,5,46,1400,88.6,암,54.0,467,14.2,3.3,202304029,11,0.09,0.09,0.09,3,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1248,6,2,0.75,40258,6,49,1400,88.8,수,55.5,492,4.8,1.9,202304029,5,0.2,0.2,0.0,3,-14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1249,5,1,0.75,42918,7,44,1400,88.9,수,55.0,482,6.9,1.9,202304029,8,0.12,0.0,0.0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1250,6,5,2.5,41644,8,44,1400,89.4,거,55.0,529,28.2,6.9,202304029,16,0.06,0.06,0.25,3,-7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1251,5,7,6.0,42785,9,36,1400,90.5,암,52.0,472,74.6,15.6,202304029,7,0.0,0.0,0.0,3,-14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1252,6,4,2.0,40925,10,36,1400,90.8,거,52.0,493,30.0,5.1,202304029,9,0.11,0.11,0.11,3,-2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1254,5,8,0.0,42354,1,60,1700,111.4,수,57.0,457,9.4,1.9,202304030,11,0.27,0.09,0.0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1255,5,9,3.0,43125,2,51,1700,112.0,암,52.0,480,32.1,4.2,202304030,10,0.0,0.2,0.0,3,-5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1256,5,4,0.0625,42418,3,51,1700,112.0,암,52.0,454,15.4,4.8,202304030,6,0.17,0.0,0.17,3,-9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1257,4,3,1.0,43869,4,59,1700,112.2,암,54.0,493,2.5,1.3,202304030,6,0.17,0.5,0.17,3,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1258,6,10,0.75,40272,5,56,1700,112.3,수,55.0,512,29.4,5.6,202304030,8,0.0,0.12,0.0,3,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1259,5,7,0.5,42131,6,58,1700,112.4,거,56.0,503,3.4,1.4,202304030,10,0.2,0.2,0.0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1260,4,1,0.5,44065,7,53,1700,112.5,거,54.0,556,6.0,2.1,202304030,6,0.17,0.17,0.0,3,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1261,6,11,1.25,41467,8,51,1700,112.7,암,52.0,489,28.1,6.2,202304030,8,0.0,0.0,0.0,3,-9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1262,6,2,0.75,41646,9,63,1700,112.9,암,56.0,553,12.1,3.7,202304030,7,0.29,0.0,0.14,3,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1263,5,5,2.0,42386,10,65,1700,113.2,수,57.0,474,40.9,8.4,202304030,8,0.0,0.0,0.12,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1264,5,6,8.0,42278,11,51,1700,114.6,암,52.0,502,98.6,12.6,202304030,11,0.0,0.09,0.36,3,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1265,7,7,0.0,38628,1,120,1800,118.7,수,57.0,499,4.6,2.0,202304031,5,0.2,0.2,0.4,3,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1266,7,9,1.25,41871,2,118,1800,119.0,거,57.0,514,5.0,1.9,202304031,8,0.38,0.12,0.0,3,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1267,8,3,1.5,40017,3,122,1800,119.2,수,58.0,485,6.3,2.0,202304031,8,0.12,0.0,0.25,3,-4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1268,7,10,2.0,41659,4,86,1800,119.6,수,53.0,487,11.7,2.8,202304031,8,0.0,0.25,0.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1269,8,8,2.5,37703,5,112,1800,120.0,거,56.0,500,7.8,2.2,202304031,8,0.0,0.0,0.0,3,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1270,4,2,0.5,44143,6,83,1800,120.1,수,53.0,512,5.4,2.0,202304031,10,0.3,0.3,0.0,3,-8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1271,7,6,4.0,38763,7,82,1800,120.7,거,51.0,516,43.9,7.4,202304031,9,0.0,0.0,0.22,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1272,8,5,0.125,39982,8,120,1800,120.7,거,57.0,505,12.4,3.2,202304031,11,0.0,0.09,0.09,3,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1273,7,1,1.0,38457,9,81,1800,120.9,수,53.0,476,47.1,8.0,202304031,5,0.0,0.0,0.0,3,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1274,6,4,6.0,40476,10,88,1800,121.9,수,53.0,488,6.6,2.9,202304031,6,0.17,0.0,0.17,3,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1275,3,4,0.0,46297,1,0,1200,76.5,수,56.0,485,4.0,1.2,202304011,7,0.14,0.0,0.14,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1276,3,7,2.5,46385,2,0,1200,76.9,암,54.0,417,84.2,9.0,202304011,2,0.0,0.5,0.0,3,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1277,3,6,1.5,45892,3,0,1200,77.2,암,54.0,414,10.9,1.8,202304011,5,0.0,0.0,0.2,3,-2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1278,3,5,1.25,45976,4,0,1200,77.4,암,54.0,473,29.2,3.2,202304011,2,0.0,0.0,0.0,3,-2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1279,3,8,0.5,45903,5,0,1200,77.5,수,56.0,478,1.9,1.2,202304011,3,0.0,0.33,0.0,3,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1280,3,2,0.25,46068,6,0,1200,77.5,수,55.0,468,52.4,3.8,202304011,2,0.0,0.0,0.0,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1281,3,1,11.0,45999,7,0,1200,79.5,수,56.0,508,3.2,1.2,202304011,3,0.0,0.0,0.0,3,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1283,3,4,0.0,45755,1,0,1200,76.3,암,54.0,504,3.9,1.5,202304012,3,0.33,0.0,0.0,3,-4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1284,3,1,0.75,46011,2,0,1200,76.5,암,54.0,485,3.5,1.7,202304012,5,0.0,0.2,0.0,3,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1285,3,2,2.0,45972,3,0,1200,76.8,암,54.0,462,7.9,2.3,202304012,2,0.0,0.0,0.5,3,-4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1286,3,7,4.0,45410,4,0,1200,77.4,암,54.0,437,5.1,2.3,202304012,4,0.0,0.0,0.0,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1287,3,8,0.5,45882,5,0,1200,77.5,암,54.0,426,5.4,1.5,202304012,5,0.0,0.0,0.2,3,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1288,3,5,0.5,46406,6,0,1200,77.6,암,54.0,444,24.6,5.7,202304012,2,0.0,0.0,0.0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1289,3,9,0.0,45466,6,0,1200,77.6,암,54.0,446,31.3,5.7,202304012,6,0.0,0.0,0.0,3,-3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1290,3,6,4.0,45390,8,0,1200,78.4,암,54.0,440,23.0,3.8,202304012,3,0.0,0.0,0.0,3,-4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1291,3,10,1.5,46307,9,0,1200,78.6,암,54.0,403,54.8,9.0,202304012,2,0.0,0.0,0.0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1292,3,3,5.0,45793,10,0,1200,79.5,암,52.0,479,16.7,4.4,202304012,1,0.0,0.0,0.0,3,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1293,3,8,0.0,45987,1,0,1300,82.2,암,54.0,487,5.7,1.8,202304013,4,0.25,0.0,0.0,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1294,3,3,1.5,45503,2,0,1300,82.4,수,56.0,524,6.5,1.8,202304013,5,0.0,0.2,0.2,3,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1295,3,4,0.75,46016,3,0,1300,82.6,수,56.0,452,2.2,1.1,202304013,7,0.0,0.14,0.14,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1296,4,1,2.5,44428,4,0,1300,83.0,암,54.0,502,4.7,1.6,202304013,9,0.0,0.0,0.0,3,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1297,4,7,1.25,44899,5,0,1300,83.2,거,56.0,474,35.7,5.7,202304013,6,0.0,0.0,0.0,3,-6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1298,3,2,5.0,45193,6,0,1300,84.0,암,54.0,479,6.2,1.7,202304013,10,0.0,0.0,0.1,3,-2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1299,4,6,2.5,44554,7,0,1300,84.4,암,50.0,481,43.7,7.9,202304013,7,0.0,0.0,0.0,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1300,4,5,44.0,44587,8,0,1300,92.2,암,54.0,466,27.9,5.5,202304013,4,0.0,0.0,0.0,3,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1301,4,2,0.0,44522,1,29,1200,74.5,암,52.0,494,9.1,2.5,202304014,5,0.2,0.0,0.2,3,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1302,4,6,0.25,44233,2,35,1200,74.6,수,57.0,518,1.4,1.1,202304014,3,0.0,0.67,0.33,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1303,4,3,0.5,43918,3,30,1200,74.7,수,54.5,507,8.7,2.2,202304014,6,0.0,0.0,0.17,3,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1304,4,5,6.0,44035,4,30,1200,75.7,암,52.5,442,14.6,3.0,202304014,12,0.0,0.25,0.17,3,-9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1305,4,10,0.5,44339,5,23,1200,75.7,암,51.0,474,50.8,5.3,202304014,13,0.0,0.0,0.23,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1306,3,4,0.25,45908,6,29,1200,75.8,암,52.0,465,20.5,4.2,202304014,6,0.0,0.33,0.17,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
