,age,ageCond,budam,buga1,buga2,buga3,chaksun1,chaksun2,chaksun3,chaksun4,chaksun5,chulNo,diffUnit,g2f,g3f_4c,g4f_3c,g6f_2c,g8f_1c,hrName,hrNo,ilsu,jkName,jkNo,meet,name,ord,ordG1f,ordS1f,owName,owNo,plcOdds,prizeCond,rank,rating,rcDate,rcDay,rcDist,rcName,rcNo,rcTime,rcTimeG1f,rcTimeG2f,rcTimeG3f,rcTimeS1f,rcTime_1c,rcTime_2c,rcTime_3c,rcTime_400,rcTime_4c,sex,trName,trNo,track,weather,wgBudam,wgHr,winOdds
731,5,연령오픈,별정B,0,0,0,33000000,13200000,8400000,3000000,2400000,1,½,0,4,4,4,4,알렉산더원,0045117,29,박태종,080103,서울,미국,7,5,4,임영수,118005,2.8,R1~50,혼4등급,45,20230422,토요일,1700,일반,10,112.7,13.7,0,39.8,14,14.6,27.2,64.9,0,80.2,거,우창구,070149,건조 (3%),맑음,57.0,498(),9.0
732,5,연령오픈,별정B,0,0,0,33000000,13200000,8400000,3000000,2400000,6,½,0,11,11,10,10,킹심바,0042675,29,김용근,080405,서울,한국,8,10,10,이관형,105163,6.8,R1~50,혼4등급,37,20230422,토요일,1700,일반,10,112.7,12.9,0,39.3,15,15.1,28.3,65.4,0,81.0,거,강성오,070174,건조 (3%),맑음,54.0,490(),27.2
733,6,연령오픈,별정B,0,0,0,33000000,13200000,8400000,3000000,2400000,10,목,0,8,9,8,8,천군,0041903,29,장추열,080476,서울,미국,9,9,8,황은호,111007,2.4,R1~50,혼4등급,50,20230422,토요일,1700,일반,10,112.8,13.4,0,39.5,14,14.8,27.8,65.1,0,80.5,거,이관호,070181,건조 (3%),맑음,58.0,464(+3),11.1
734,7,연령오픈,별정B,0,0,0,33000000,13200000,8400000,3000000,2400000,3,¾,0,7,8,7,7,위너템플러,0038470,29,조인권,080438,서울,한국,10,8,7,요시다 가츠미,214126,17.0,R1~50,혼4등급,44,20230422,토요일,1700,일반,10,112.9,13.5,0,39.8,14,14.8,27.8,65.1,0,80.5,암,안병기,070146,건조 (3%),맑음,54.0,462(+1),91.0
735,4,연령오픈,별정B,0,0,0,33000000,13200000,8400000,3000000,2400000,8,9,0,10,7,6,6,머스탱파워,0044706,29,송재철,080513,서울,한국,11,11,6,이영성,109019,5.5,R1~50,혼4등급,49,20230422,토요일,1700,일반,10,114.6,14.0,0,41.5,14,14.6,27.6,64.9,0,80.8,거,강환민,070175,건조 (3%),맑음,58.0,471(+3),16.3
736,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,3,-,0,3,3,0,0,우주전쟁,0045480,28,이동하,080562,서울,한국,1,1,2,이관형,105163,3.1,R0~0,국6등급,0,20230416,일요일,1200,일반,1,76.1,13.5,0,39.0,13,0.0,0.0,24.8,0,43.8,거,강성오,070174,건조 (5%),맑음,56.0,501(),10.7
737,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,2,1¾,0,6,6,0,0,흥행캡틴,0045474,28,조상범,080533,서울,한국,2,4,6,임한용,121021,11.2,R0~0,국6등급,-,20230416,일요일,1200,일반,1,76.5,13.4,0,39.1,14,0.0,0.0,25.2,0,44.0,거,이준철,070197,건조 (5%),맑음,56.0,494(-17),58.6
738,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,4,1½,0,5,4,0,0,하이본미,0045874,28,함완식,080342,서울,한국,3,3,5,이중연,010067,1.5,R0~0,국6등급,0,20230416,일요일,1200,일반,1,76.7,13.6,0,39.5,13,0.0,0.0,25.1,0,44.0,수,김동균,070170,건조 (5%),맑음,56.0,506(+3),5.9
739,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,9,¾,0,7,7,0,0,콜리타스,0045319,28,김태희,080603,서울,한국,4,6,10,김근영,106272,6.3,R0~0,국6등급,0,20230416,일요일,1200,일반,1,76.8,13.5,0,39.4,14,0.0,0.0,25.4,0,44.0,수,서인석,070165,건조 (5%),맑음,56.0,500(-3),32.3
740,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,6,목,0,2,2,0,0,새내비바,0045331,28,이혁,080486,서울,한국,5,2,3,문종원,122027,1.7,R0~0,국6등급,0,20230416,일요일,1200,일반,1,76.9,14.1,0,40.0,13,0.0,0.0,24.7,0,43.6,암,홍대유,070145,건조 (5%),맑음,54.0,423(-1),6.0
741,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,10,1,0,4,5,0,0,테마탄생,0046012,28,문세영,080366,서울,한국,6,5,4,박남성,010496,1.1,R0~0,국6등급,0,20230416,일요일,1200,일반,1,77.0,13.9,0,39.8,13,0.0,0.0,25.1,0,43.8,수,전승규,070182,건조 (5%),맑음,56.0,470(+11),1.8
742,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,7,4,0,9,8,0,0,새벽안개,0046157,28,김효정,080578,서울,한국,7,9,7,정형철,106084,4.8,R0~0,국6등급,0,20230416,일요일,1200,일반,1,77.8,13.8,0,40.1,14,0.0,0.0,25.5,0,44.2,암,송문길,070179,건조 (5%),맑음,54.0,474(+9),29.8
743,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,5,5,0,8,9,0,0,골드마이티,0046137,28,장추열,080476,서울,한국,8,7,8,유길상,010587,1.6,R0~0,국6등급,0,20230416,일요일,1200,일반,1,78.6,15.1,0,40.9,14,0.0,0.0,25.7,0,44.2,수,우창구,070149,건조 (5%),맑음,56.0,487(+5),6.5
744,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,1,1,0,1,1,0,0,집시퀸,0046285,28,이동진,080579,서울,한국,9,8,1,말사모,116058,7.4,R0~0,국6등급,0,20230416,일요일,1200,일반,1,78.8,15.1,0,41.9,13,0.0,0.0,24.7,0,43.6,암,안병기,070146,건조 (5%),맑음,54.0,497(+14),38.9
745,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,8,4,0,10,10,0,0,하이호실버,0046307,28,빅투아르,080582,서울,한국,10,10,9,김진희,122029,16.6,R0~0,국6등급,0,20230416,일요일,1200,일반,1,79.6,14.9,0,41.9,14,0.0,0.0,25.7,0,44.2,암,토니,070265,건조 (5%),맑음,54.0,409(+6),88.1
746,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,2,-,0,1,1,0,0,해운대갈매기,0045239,28,빅투아르,080582,서울,한국,1,1,1,배은정,214708,1.2,R0~0,국6등급,0,20230416,일요일,1200,일반,2,74.4,13.3,0,37.4,13,0.0,0.0,24.9,0,43.2,암,리카디,070244,건조 (5%),맑음,54.0,515(+17),2.2
747,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,7,7,0,6,8,0,0,파인캠프,0045394,28,유승완,080417,서울,한국,2,3,8,이종훈,105127,1.5,R0~0,국6등급,0,20230416,일요일,1200,일반,2,75.6,13.2,0,38.2,14,0.0,0.0,25.8,0,43.8,암,송문길,070179,건조 (5%),맑음,54.0,464(+14),4.8
748,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,3,¾,0,2,2,0,0,캔디글로우,0046619,28,장추열,080476,서울,한국,3,2,3,조현영,122001,1.4,R0~0,국6등급,0,20230416,일요일,1200,일반,2,75.8,13.8,0,38.8,13,0.0,0.0,24.9,0,43.3,암,김동철,070177,건조 (5%),맑음,54.0,478(-2),3.8
749,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,6,4,0,8,9,0,0,샤프선샤인,0052120,28,임다빈,080602,서울,한국,4,7,9,최정임,123006,2.6,R0~0,국6등급,0,20230416,일요일,1200,일반,2,76.5,13.5,0,38.7,14,0.0,0.0,25.9,0,44.1,암,박천서,070115,건조 (5%),맑음,54.0,417(-10),24.1
750,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,1,¾,0,4,3,0,0,뉴포인트,0045848,28,오수철,080608,서울,한국,5,5,2,김태성,113008,6.1,R0~0,국6등급,-,20230416,일요일,1200,일반,2,76.6,13.9,0,39.4,13,0.0,0.0,25.1,0,43.6,암,서홍수,070160,건조 (5%),맑음,52.0,458(+7),48.6
751,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,9,1¼,0,11,10,0,0,스위트플레이,0050107,28,조한별,080515,서울,한국,6,10,10,조현영,122001,10.9,R0~0,국6등급,0,20230416,일요일,1200,일반,2,76.8,13.4,0,38.5,14,0.0,0.0,26.2,0,44.7,암,임채덕,070198,건조 (5%),맑음,54.0,401(-2),63.4
752,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,11,목,0,10,11,0,0,베스트레이디,0045365,28,송재철,080513,서울,한국,7,8,11,베스트샤인조합,111067,17.6,R0~0,국6등급,-,20230416,일요일,1200,일반,2,76.9,13.5,0,38.6,14,0.0,0.0,26.6,0,44.7,암,구자흥,070157,건조 (5%),맑음,54.0,472(-1),96.6
753,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,10,코,0,3,5,0,0,에이펙스,0046380,28,최범현,080361,서울,한국,8,4,6,김정철,065122,2.5,R0~0,국6등급,0,20230416,일요일,1200,일반,2,76.9,14.5,0,39.7,14,0.0,0.0,25.1,0,43.4,암,박종곤,070095,건조 (5%),맑음,54.0,466(+4),7.1
754,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,4,1½,0,7,6,0,0,스터닝레이디,0045888,28,김태희,080603,서울,한국,9,6,4,박정배,118001,5.0,R0~0,국6등급,-,20230416,일요일,1200,일반,2,77.1,14.1,0,39.7,13,0.0,0.0,25.3,0,43.8,암,서인석,070165,건조 (5%),맑음,54.0,431(-19),26.4
755,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,8,2½,0,5,4,0,0,브라보한센,0046360,28,이혁,080486,서울,한국,10,9,5,김한수,117024,5.0,R0~0,국6등급,0,20230416,일요일,1200,일반,2,77.5,14.1,0,40.3,14,0.0,0.0,25.1,0,43.7,암,최용구,070168,건조 (5%),맑음,54.0,478(+2),20.3
756,3,3세,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,5,8,0,9,7,0,0,함평호프,0046200,28,김옥성,080100,서울,한국,11,11,7,함평제일,121026,17.0,R0~0,국6등급,0,20230416,일요일,1200,일반,2,78.9,14.7,0,41.1,14,0.0,0.0,25.6,0,44.3,암,이희영,070053,건조 (5%),맑음,54.0,440(-2),94.6
757,3,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,2,-,0,1,1,0,0,실버부스터,0045585,28,이혁,080486,서울,한국,1,1,1,최동근,116045,1.0,R0~0,국6등급,0,20230416,일요일,1200,일반,3,75.8,14.1,0,38.9,13,0.0,0.0,24.8,0,43.1,수,홍대유,070145,건조 (5%),맑음,56.0,464(-5),1.7
758,3,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,1,2½,0,3,3,0,0,아르고무적,0046541,28,김용근,080405,서울,한국,2,2,3,우태율,111006,1.2,R0~0,국6등급,0,20230416,일요일,1200,일반,3,76.2,13.6,0,38.9,14,0.0,0.0,25.2,0,43.7,수,최용건,070200,건조 (5%),맑음,56.0,509(+5),3.3
759,3,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,4,3,0,2,2,0,0,정상럭키,0045924,28,임다빈,080602,서울,한국,3,3,2,정동진,010298,1.6,R0~0,국6등급,0,20230416,일요일,1200,일반,3,76.8,14.2,0,39.6,13,0.0,0.0,25.0,0,43.4,암,강환민,070175,건조 (5%),맑음,54.0,500(-2),5.9
760,3,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,6,1¼,0,6,6,0,0,제이와이코코,0045970,28,조상범,080533,서울,한국,4,5,6,이성님,104121,3.0,R0~0,국6등급,0,20230416,일요일,1200,일반,3,77.0,13.8,0,39.2,14,0.0,0.0,25.7,0,44.1,암,심승태,070166,건조 (5%),맑음,54.0,461(-17),24.9
761,3,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,3,2½,0,4,4,0,0,슛업스파크,0045202,28,하정훈,080552,서울,한국,5,4,4,정광화,104074,3.8,R0~0,국6등급,0,20230416,일요일,1200,일반,3,77.5,14.6,0,40.1,14,0.0,0.0,25.2,0,43.7,암,조현수,070199,건조 (5%),맑음,54.0,460(-2),37.4
762,4,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,9,2,0,8,8,0,0,챔피언함성,0044008,28,오수철,080608,서울,한국,6,7,9,황의영,010159,6.5,R0~0,국6등급,0,20230416,일요일,1200,일반,3,77.9,13.7,0,39.2,14,0.0,0.0,26.3,0,45.0,거,이관호,070181,건조 (5%),맑음,54.0,459(),44.1
763,4,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,5,1¾,0,5,5,0,0,티즈로켓,0044024,28,이상규,080609,서울,한국,7,6,5,송암축산,121019,2.6,R0~0,국6등급,0,20230416,일요일,1200,일반,3,78.2,14.4,0,40.4,14,0.0,0.0,25.7,0,44.1,거,조현수,070199,건조 (5%),맑음,52.0,514(-11),16.8
764,3,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,7,4,0,9,9,0,0,딘시챔프,0045432,28,정정희,080530,서울,한국,8,8,7,이성재,105208,20.0,R0~0,국6등급,0,20230416,일요일,1200,일반,3,78.8,14.2,0,39.6,14,0.0,0.0,26.8,0,45.5,암,배휴준,070144,건조 (5%),맑음,54.0,457(+1),108.1
765,4,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,8,4,0,7,7,0,0,마이티렘,0044835,28,조인권,080438,서울,한국,9,9,8,조병태,113005,8.3,R0~0,국6등급,0,20230416,일요일,1200,일반,3,79.4,14.5,0,40.8,14,0.0,0.0,26.3,0,45.0,암,서홍수,070160,건조 (5%),맑음,54.0,415(+5),68.4
766,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,2,-,0,1,1,0,0,내길의퀸,0045571,28,함완식,080342,서울,한국,1,1,1,유종국,117023,1.2,R1~35,국5등급,32,20230416,일요일,1300,일반,4,80.5,13.1,0,37.7,13,0.0,0.0,30.9,0,49.0,암,이신영,070167,건조 (5%),맑음,54.5,451(-1),2.0
767,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,3,7,0,5,3,0,0,플라잉라이트,0045186,28,유승완,080417,서울,한국,2,3,3,김형순,110028,2.3,R1~35,국5등급,29,20230416,일요일,1300,일반,4,81.7,13.3,0,38.3,13,0.0,0.0,31.2,0,49.8,수,송문길,070179,건조 (5%),맑음,55.0,482(+1),6.9
768,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,9,1¼,0,2,2,0,0,티즈인디,0046028,28,조상범,080533,서울,한국,3,2,9,이종욱,065133,3.0,R1~35,국5등급,31,20230416,일요일,1300,일반,4,81.9,13.6,0,38.8,14,0.0,0.0,31.1,0,49.3,암,이준철,070197,건조 (5%),맑음,54.0,473(-9),11.6
769,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,7,1¾,0,8,8,0,0,정상파이팅,0044218,28,이동하,080562,서울,한국,4,6,10,정동진,010298,4.6,R1~35,국5등급,27,20230416,일요일,1300,일반,4,82.2,13.0,0,38.3,14,0.0,0.0,31.8,0,50.5,암,강환민,070175,건조 (5%),맑음,52.0,522(+15),20.2
770,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,4,2,0,3,6,0,0,슈팅리버스,0044187,28,서승운,080484,서울,한국,5,4,5,공이공팔,116054,2.4,R1~35,국5등급,30,20230416,일요일,1300,일반,4,82.6,13.8,0,39.2,14,0.0,0.0,31.5,0,49.6,암,김동균,070170,건조 (5%),맑음,53.5,482(+4),12.5
771,5,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,1,1,0,6,4,0,0,브이퀸,0043168,28,다비드,080584,서울,한국,6,7,2,박평양,106045,5.4,R1~35,국5등급,27,20230416,일요일,1300,일반,4,82.8,13.6,0,39.0,13,0.0,0.0,31.4,0,50.2,암,박윤규,070117,건조 (5%),맑음,52.0,494(+4),18.4
772,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,5,1¼,0,4,5,0,0,정우포에버,0045404,28,김용근,080405,서울,한국,7,5,4,민규동,065112,2.4,R1~35,국5등급,29,20230416,일요일,1300,일반,4,83.0,14.0,0,39.6,14,0.0,0.0,31.4,0,49.6,거,박천서,070115,건조 (5%),맑음,55.0,471(+4),8.5
773,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,10,1¾,0,7,7,0,0,성은크라운,0046560,28,장추열,080476,서울,한국,8,8,6,서홍배,114002,4.8,R1~35,국5등급,29,20230416,일요일,1300,일반,4,83.3,13.8,0,39.4,14,0.0,0.0,31.6,0,50.4,수,이관호,070181,건조 (5%),맑음,55.0,445(),19.1
774,5,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,6,¾,0,10,10,0,0,누비고,0042566,28,문성혁,080587,서울,한국,9,10,7,천병득,010190,5.3,R1~35,국5등급,30,20230416,일요일,1300,일반,4,83.4,13.9,0,39.0,14,0.0,0.0,32.1,0,50.7,수,서인석,070165,건조 (5%),맑음,55.5,512(+5),25.2
775,5,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,8,4,0,9,9,0,0,다울퀸,0043434,28,조한별,080515,서울,한국,10,9,8,김봉겸,104148,1.9,R1~35,국5등급,23,20230416,일요일,1300,일반,4,84.1,14.6,0,40.0,14,0.0,0.0,31.8,0,50.6,암,배대선,070091,건조 (5%),맑음,52.0,483(+9),7.5
776,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,6,-,0,3,3,0,0,금아파이어리,0045516,28,조상범,080533,서울,한국,1,2,3,금아산업(주),117038,2.6,R1~35,국5등급,30,20230416,일요일,1200,일반,5,74.3,12.5,0,37.2,13,0.0,0.0,25.0,0,43.4,거,이준철,070197,건조 (5%),맑음,55.5,494(-9),25.3
777,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,3,3,0,1,2,0,0,절대가치,0046352,28,김용근,080405,서울,한국,2,1,2,김기종,106296,1.0,R1~35,국5등급,32,20230416,일요일,1200,일반,5,74.9,13.3,0,38.6,13,0.0,0.0,24.4,0,42.7,수,강성오,070174,건조 (5%),맑음,56.5,493(+1),1.3
778,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,2,3,0,2,1,0,0,강한퀸,0046025,28,이혁,080486,서울,한국,3,3,1,강수덕,113028,3.3,R1~35,국5등급,30,20230416,일요일,1200,일반,5,75.4,13.3,0,38.8,13,0.0,0.0,24.4,0,43.1,암,홍대유,070145,건조 (5%),맑음,53.5,490(+1),12.9
779,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,8,4,0,4,4,0,0,드림스카이,0045835,28,조인권,080438,서울,한국,4,4,4,박덕희,105249,3.8,R1~35,국5등급,27,20230416,일요일,1200,일반,5,76.2,13.3,0,38.5,13,0.0,0.0,25.2,0,44.1,암,임채덕,070198,건조 (5%),맑음,52.0,461(+4),29.1
780,5,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,7,목,0,5,5,0,0,초인스파크,0042962,28,김효정,080578,서울,한국,5,6,5,박남성,010496,1.9,R1~35,국5등급,23,20230416,일요일,1200,일반,5,76.2,12.8,0,37.9,14,0.0,0.0,26.0,0,44.6,수,배대선,070091,건조 (5%),맑음,52.0,473(-1),15.5
781,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,5,1,0,6,7,0,0,함평여왕,0044782,28,김옥성,080100,서울,한국,6,5,7,함평제일,121026,5.0,R1~35,국5등급,23,20230416,일요일,1200,일반,5,76.4,13.0,0,37.6,14,0.0,0.0,26.4,0,45.1,암,박희철,070114,건조 (5%),맑음,52.0,480(+7),41.7
782,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,1,1,0,7,6,0,0,럭키크라운,0043692,28,오수철,080608,서울,한국,7,7,6,이미경,105161,2.3,R1~35,국5등급,31,20230416,일요일,1200,일반,5,76.6,12.7,0,37.6,14,0.0,0.0,26.4,0,45.4,암,배휴준,070144,건조 (5%),맑음,52.0,470(-3),9.6
783,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,4,-,0,99,99,0,0,클래식스타,0044617,28,이동하,080562,서울,한국,92,99,99,(주)나스카,110034,1.6,R1~35,국5등급,31,20230416,일요일,1200,일반,5,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,암,강환민,070175,건조 (5%),맑음,54.0,438(),7.3
784,3,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,2,-,0,1,1,0,0,라누트,0046353,28,안토니오,080576,서울,한국,1,1,1,임종근,118002,1.5,R1~50,혼4등급,50,20230416,일요일,1200,일반,6,74.1,13.4,0,37.9,13,0.0,0.0,24.5,0,42.4,암,박윤규,070117,건조 (5%),맑음,57.0,482(+3),2.7
785,5,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,4,3,0,5,5,0,0,제다이포스,0046313,28,김효정,080578,서울,미국,2,5,5,(주)나스카,110034,1.7,R1~50,혼4등급,44,20230416,일요일,1200,일반,6,74.6,13.2,0,37.4,13,0.0,0.0,25.1,0,43.3,암,송문길,070179,건조 (5%),맑음,54.0,464(+11),5.1
786,3,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,8,머리,0,4,4,0,0,새내퀸,0045336,28,이혁,080486,서울,한국,3,4,4,문금철,117013,2.3,R1~50,혼4등급,48,20230416,일요일,1200,일반,6,74.7,13.3,0,37.8,13,0.0,0.0,24.8,0,43.1,암,홍대유,070145,건조 (5%),맑음,56.0,447(+1),5.7
787,3,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,3,코,0,2,2,0,0,피닉스서브,0046551,28,다비드,080584,서울,한국,4,2,2,권경자,105222,2.5,R1~50,혼4등급,39,20230416,일요일,1200,일반,6,74.7,13.9,0,38.3,13,0.0,0.0,24.7,0,42.5,암,박병일,070163,건조 (5%),맑음,52.0,510(+6),9.0
788,5,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,7,2,0,8,9,0,0,별나라비마,0045112,28,임다빈,080602,서울,미국,5,7,9,조경수,214774,10.0,R1~50,혼4등급,36,20230416,일요일,1200,일반,6,75.0,13.1,0,37.4,14,0.0,0.0,25.6,0,43.8,암,최봉주,070152,건조 (5%),맑음,52.0,505(+8),58.2
789,4,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,6,1¾,0,3,3,0,0,파인팜,0044046,28,조상범,080533,서울,한국,6,3,3,럭키팜,121014,2.0,R1~50,혼4등급,40,20230416,일요일,1200,일반,6,75.3,13.9,0,38.9,13,0.0,0.0,24.7,0,42.5,암,박재우,070164,건조 (5%),맑음,52.0,490(+8),6.6
790,5,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,11,1,0,7,6,0,0,엘리트룰즈,0042369,28,김태희,080603,서울,한국,7,6,6,태희종합건설,105151,3.3,R1~50,혼4등급,50,20230416,일요일,1200,일반,6,75.5,13.6,0,38.1,13,0.0,0.0,25.3,0,43.7,암,이희영,070053,건조 (5%),맑음,57.0,483(+4),17.9
791,3,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,10,6,0,11,11,0,0,두손챔프,0051987,28,김동수,080529,서울,미국,8,10,11,이도명,010815,1.9,R1~50,혼4등급,39,20230416,일요일,1200,일반,6,76.5,13.2,0,38.0,14,0.0,0.0,26.5,0,44.8,암,정호익,070148,건조 (5%),맑음,52.0,463(+1),8.2
792,3,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,1,코,0,9,8,0,0,위너콜,0052035,28,오수철,080608,서울,미국,9,9,7,에스지이건설,121013,23.5,R1~50,혼4등급,36,20230416,일요일,1200,일반,6,76.5,13.2,0,38.7,14,0.0,0.0,25.6,0,44.2,암,홍대유,070145,건조 (5%),맑음,51.0,464(-1),76.2
793,3,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,5,½,0,6,7,0,0,힐링헤이븐,0052417,28,송재철,080513,서울,미국,10,8,8,이장운,111426,14.1,R1~50,혼4등급,37,20230416,일요일,1200,일반,6,76.6,13.9,0,39.1,14,0.0,0.0,25.4,0,43.7,암,조현수,070199,건조 (5%),맑음,52.0,447(-15),55.7
794,3,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,9,1½,0,10,10,0,0,컬트트리플,0052416,28,김용근,080405,서울,미국,11,11,10,이장운,111426,7.3,R1~50,혼4등급,38,20230416,일요일,1200,일반,6,76.9,13.6,0,38.9,14,0.0,0.0,25.9,0,44.3,암,유재길,070110,건조 (5%),맑음,51.0,495(+4),38.1
795,6,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,2,-,0,3,3,0,0,검포,0040738,28,김정준,080473,서울,한국,1,2,3,드림커뮤니티,112278,3.3,R1~65,혼3등급,61,20230416,일요일,1200,일반,7,73.9,13.2,0,37.4,13,0.0,0.0,24.5,0,42.6,수,박병일,070163,건조 (5%),맑음,56.0,484(-3),20.1
796,3,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,1,½,0,5,5,0,0,마이티룩,0052001,28,문세영,080366,서울,미국,2,3,6,조병태,113005,1.5,R1~65,혼3등급,56,20230416,일요일,1200,일반,7,74.0,12.8,0,37.0,14,0.0,0.0,25.0,0,43.2,암,서홍수,070160,건조 (5%),맑음,52.0,452(+3),2.4
797,5,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,4,½,0,4,4,0,0,베스트천상,0042826,28,송재철,080513,서울,한국,3,5,4,베스트샤인조합,111067,1.6,R1~65,혼3등급,58,20230416,일요일,1200,일반,7,74.0,12.8,0,37.2,13,0.0,0.0,24.8,0,43.0,암,박천서,070115,건조 (5%),맑음,52.5,460(+4),5.8
798,5,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,5,2,0,7,6,0,0,디스챌린지,0046253,28,김태희,080603,서울,미국,4,6,8,최상일,105113,1.7,R1~65,혼3등급,60,20230416,일요일,1200,일반,7,74.4,12.8,0,37.1,14,0.0,0.0,25.0,0,43.5,거,서인석,070165,건조 (5%),맑음,55.5,459(-1),5.1
799,4,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,7,1½,0,6,7,0,0,유쾌한날들,0043681,28,김효정,080578,서울,한국,5,7,5,김세권,111004,4.6,R1~65,혼3등급,56,20230416,일요일,1200,일반,7,74.6,13.0,0,37.6,13,0.0,0.0,25.0,0,43.3,수,박재우,070164,건조 (5%),맑음,53.5,478(+3),15.8
800,6,연령오픈,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,11,1¾,0,1,1,0,0,이스트반,0041928,28,다비드,080584,서울,미국,6,1,1,임종근,118002,1.8,R1~65,혼3등급,56,20230416,일요일,1200,일반,7,74.9,14.2,0,39.6,13,0.0,0.0,23.6,0,41.6,거,박윤규,070117,건조 (5%),맑음,53.5,487(+1),5.7
